,doi,type,text_redacted
5441,10.1007/s10008-014-2701-y,precipitation_ceramic_synthesis,LDH has been synthesized by co-precipitation of Mg ... n gas flow and using decarbonated-deionized water.
5442,10.1016/j.matchemphys.2009.09.001,precipitation_ceramic_synthesis,The chloride-intercalated Zn-Cr-LDH sample (ZnCr0) ... ral times with water and finally dried at 60 degC.
5443,10.1016/j.biortech.2011.03.039,precipitation_ceramic_synthesis,MgZnAlO modified catalyst was prepared by co-preci ...  - xZn1 + xAl(2 - y)/3O3 i.e. 0.1 x 0.9 and y = 0.
5444,10.1016/j.apcatb.2011.01.008,precipitation_ceramic_synthesis,The Mn0.6Ce0.4O2 mixed oxide was prepared by a mod ... 3 K for 12 h and calcined at 723 K for 6 h in air.
5445,10.1016/j.jpowsour.2016.03.003,precipitation_ceramic_synthesis,FePO4 nanoparticles were synthesized by means of c ... gents that were used without further purification.
5446,10.1016/j.jpowsour.2015.03.067,precipitation_ceramic_synthesis,NiFe2O4 was prepared by a conventional co-precipit ... lcinated at 475 degC for 4 h under air atmosphere.
5447,10.1016/j.jssc.2016.08.019,precipitation_ceramic_synthesis,Zinc hydroxide nitrate (ZnHN) was synthesized by t ... The white solid was dried at 65 degC for two days.
5448,10.1002/cssc.201403060,precipitation_ceramic_synthesis,The FePO4/PAA nanoparticles were prepared by copre ... in air for 24 h to obtain FePO4/PAA nanoparticles.
5449,10.1016/j.cej.2016.01.041,precipitation_ceramic_synthesis,The organic LDH was also prepared by the co-precip ... sis processes of Ni-Cr LDHs was shown in Scheme 1.
5450,10.1016/j.apcata.2006.05.013,precipitation_ceramic_synthesis,"Several Ni/MgO catalysts, containing 1, 5, 10 and  ...  flow rate H2 (99.99% purity) at 500 degC for 6 h."
5451,10.1016/j.fuproc.2010.12.015,precipitation_ceramic_synthesis,"The Zn-Al LDH was prepared by co-precipitation of  ... ter, the products were dried at 100 degC for 12 h."
5452,10.1002/adsc.201300551,precipitation_ceramic_synthesis,CoFe2O4 NPs were prepared by a chemical co-precipi ... hanol and drying at 100 degC in a vacuum for 24 h.
5453,10.1016/j.jcat.2011.07.001,precipitation_ceramic_synthesis,A CeO2-Ag catalyst was synthesized by a coprecipit ...  the catalyst preparation is given elsewhere [28].
5454,10.1016/j.molcata.2006.11.036,precipitation_ceramic_synthesis,Sample 1 (designated as 5CuC-CP) was synthesized b ... e was thermally treated at 500 degC for about 2 h.
5455,10.1016/j.matchemphys.2007.07.018,precipitation_ceramic_synthesis,"The Zn2Al-LDH/CA, Zn2Al-LDH/DMOCA and Zn2Al-LDH/PH ...  decarbonated water and dried at 50 degC for 30 h."
5456,10.1016/j.electacta.2016.01.201,precipitation_ceramic_synthesis,CoAl-LDHs were synthesized by a coprecipitation me ... inally dried at 60 degC for 12 h in a vacuum oven.
5457,10.1016/j.porgcoat.2012.04.006,precipitation_ceramic_synthesis,The co-precipitation method was applied for the pr ...  powders were calcined in air at 800 degC for 2 h.
5458,10.1016/j.jcis.2015.05.009,precipitation_ceramic_synthesis,"All chemicals were of analytical purity, which wer ... ter as M-10-400, M-10-600, M-10-800 and M-10-1000."
5459,10.1007/s10854-015-3031-2,precipitation_ceramic_synthesis,"Cobalt substituted cadmium ferrite (Cd0.9Co0.1Fe2O ... or 2 h. Hereafter, the samples named as S1 and S2."
5460,10.1016/j.apsusc.2013.06.087,precipitation_ceramic_synthesis,The ZMAC-LDHs were synthesized by coprecipitation  ...  until pH reached 7 and dried at 80 degC for 12 h.
5461,10.1016/j.matchemphys.2012.05.007,precipitation_ceramic_synthesis,"For comparative studies, conventional YVO4:Eu3+ wa ... ltered and then heated at 700 degC in air for 4 h."
5462,10.1016/j.cej.2015.05.110,precipitation_ceramic_synthesis,Step 1: Magnetic chitosan particles were prepared  ... mediary product was called MC (magnetic chitosan).
5463,10.1016/j.jpcs.2007.10.132,precipitation_ceramic_synthesis,The LiAl LDH-NO3- was prepared by co-precipitation ...  de-ionized water and dried under vacuum for 24 h.
5464,10.1016/j.mssp.2014.12.053,precipitation_ceramic_synthesis,The zinc oxide nanoparticles were biosynthesized b ... purified precipitate at 60 degC in oven overnight.
5465,10.1016/j.jeurceramsoc.2003.09.023,precipitation_ceramic_synthesis,"An oxalate coprecipitation method was used to prep ... e in ethanol, finally dried at ~100 degC for 20 h."
5466,10.1016/j.matchemphys.2015.08.041,precipitation_ceramic_synthesis,In the present paper maghemite nanoparticles are s ... tmosphere with an annealing rate of 5 degC/minute.
5467,10.1016/j.jssc.2010.09.036,precipitation_ceramic_synthesis,"[Ca2Al(OH)6]NO3*yH2O (Ca2Al-NO3) was prepared usin ...  filtration, washed, and dried as described above."
5468,10.1016/j.jpcs.2008.09.007,precipitation_ceramic_synthesis,The precursor was prepared by a co-precipitation m ... l2O3 was not reduced to Al by H2 at 700-800 degC).
5469,10.1007/s10854-015-3250-6,precipitation_ceramic_synthesis,Synthesis of chromium doped strontium hexaferrites ... d pellets were used for further characterizations.
5470,10.1016/j.apcatb.2015.03.004,precipitation_ceramic_synthesis,Au/CeO2 (AuCe) and Au/Fe2O3 (AuFe) samples were al ... t 80 degC and calcined in air at 400 degC for 2 h.
5471,10.1016/j.jpcs.2003.08.034,precipitation_ceramic_synthesis,The Mg-Al-LDH (MII/MIII=2) intercalated with carbo ...  solid was dried under vacuum at room temperature.
5472,10.1007/s10854-014-1841-2,precipitation_ceramic_synthesis,Undoped and Zn-doped SnO2 powders were synthesized ... und in very good agreement with the nominal value.
5473,10.1016/j.ijhydene.2013.12.002,precipitation_ceramic_synthesis,"The 0.5, 1.0, 2.0 and 5.0 wt% CuO-ZnO supports, we ... f ZnO without CuO was prepared by the same method."
5474,10.1016/j.apsusc.2006.06.028,precipitation_ceramic_synthesis,A series of CuO/CeO2 catalysts were prepared by co ... 0 degC overnight and calcined at 500 degC for 4 h.
5475,10.1016/j.cej.2010.02.013,precipitation_ceramic_synthesis,"MnFe2O4 magnetic nanoparticles were prepared by th ... ticles with Co(NO3)26H2O, FeCl36H2O and FeCl24H2O."
5476,10.1016/j.fuel.2013.07.095,precipitation_ceramic_synthesis,MgAl2O4 support was prepared by using co-precipita ... 0 h with 5 degC/min heating rate under static air.
5477,10.1007/s10853-015-9377-2,precipitation_ceramic_synthesis,"In order to increase the ionization rate of H2WO4, ... ere dried in a lab oven at 60 degC for some hours."
5478,10.1016/j.nanoen.2017.04.005,precipitation_ceramic_synthesis,LLO nanoplates were synthesized by a solid-state r ...  in air under the same conditions described above.
5479,10.1016/j.apcata.2009.09.017,precipitation_ceramic_synthesis,The catalysts were prepared by a co-precipitation  ... compositions of the samples are listed in Table 1.
5480,10.1016/j.apenergy.2010.12.057,precipitation_ceramic_synthesis,Mg-Zr solid base catalyst with Mg-Zr mass ratio of ...  degC for 4 h to obtain Mg-Zr solid base catalyst.
5481,10.1007/s10853-014-8498-3,precipitation_ceramic_synthesis,The functionalization of Al2Mo3O12 was carried out ... t VTMS was grafted onto the nanoparticle surfaces.
5482,10.1007/s10562-008-9450-4,precipitation_ceramic_synthesis,γ-Bi2MoO6 catalyst was prepared by a co-precipitat ...  in an air stream to yield the γ-Bi2MoO6 catalyst.
5483,10.1016/j.matchemphys.2009.12.010,precipitation_ceramic_synthesis,"A typical chemical co-precipitation technique was  ...  for 12 h, powdered and calcined at 773 K for 6 h."
5484,10.1016/j.ssi.2005.02.023,precipitation_ceramic_synthesis,The precursor Ni0.6Co0.2Mn0.2(OH)2 was prepared by ... and finally calcined in air at higher temperature.
5485,10.1016/j.apcata.2009.02.036,precipitation_ceramic_synthesis,The samples were prepared by a co-precipitation me ... d in an air flow at 800 degC for 6 h to obtain NA.
5486,10.1016/j.jcat.2008.04.017,precipitation_ceramic_synthesis,A certain amount of carbon (nominal content of 25  ... ation method without the carbon impregnation step.
5487,10.1016/j.jcat.2013.05.036,precipitation_ceramic_synthesis,"MgAl2O4 support has been prepared by means of a co ... 6 h at 120 degC, and calcined for 7 h at 850 degC."
5488,10.1016/j.apcatb.2006.02.028,precipitation_ceramic_synthesis,Mg/Fe mixed oxide with an Mg/Fe atomic ratio of 0. ... t and finally calcined at 450 degC for 8 h in air.
5489,10.1016/j.matchemphys.2008.06.060,precipitation_ceramic_synthesis,"The layered double hydroxides were prepared by co- ... lled water, and dried at 60 degC in a vacuum oven."
5490,10.1007/s10854-015-3685-9,precipitation_ceramic_synthesis,"In a typical synthesis process, PbWO4 nanocrystals ... O4 powders were then calcined at 550 degC for 3 h."
5491,10.1016/j.mseb.2005.10.002,precipitation_ceramic_synthesis,The samples were prepared by the co-precipitation  ...  air at 800 degC in a rate of 10 degC/min for 1 h.
5492,10.1016/j.cej.2015.11.076,precipitation_ceramic_synthesis,MnFe2O4 was synthesized using co-precipitation met ... d MnFe2O4 sample was calcined at 600 degC for 6 h.
5493,10.1016/j.materresbull.2008.06.021,precipitation_ceramic_synthesis,The ultra-fine NiCuZn-ferrite powders of nominal c ... ere for 1 h to eliminate H2O and any -OH remnants.
5494,10.1016/j.apcatb.2014.06.011,precipitation_ceramic_synthesis,"The Mn0.75Co2.25O4 catalyst was prepared by a co-p ... vernight, and calcined in air at 350 degC for 5 h."
5495,10.1016/j.jcat.2007.06.022,precipitation_ceramic_synthesis,"In the regular coprecipitation route, the two solu ... tion of the resulting LDHs is provided in Table 1."
5496,10.1016/j.apcatb.2016.05.079,precipitation_ceramic_synthesis,ZrO2-CeO2 binary oxide supports were synthesized u ... and ZrO2 (Zr) were prepared with the same process.
5497,10.1016/j.apcata.2008.05.027,precipitation_ceramic_synthesis,"CuO-CeO2 catalyst precursors were prepared with a  ... cedure is described elsewhere [14], [15] and [16]."
5498,10.1016/j.electacta.2011.12.010,precipitation_ceramic_synthesis,"Composites Li1+xMn0.5+0.5xNi0.5-0.5xO2 (x = 0.1, 0 ...  LiOH*H2O was set at 3 wt% excess for all samples."
5499,10.1016/j.matlet.2004.07.065,precipitation_ceramic_synthesis,"10ScSZ powders doped with CeO2 were synthesized by ... Pa, ScSZ ceramic discs were sintered at 1600 degC."
5500,10.1016/j.apsusc.2015.10.212,precipitation_ceramic_synthesis,The N-rGO-ZnO hybrid material was prepared by copr ... er heating at 400 degC for 4 h in tubular furnace.
5501,10.1016/j.cattod.2007.06.021,precipitation_ceramic_synthesis,"The first and second Co3O4-CeO2 catalysts were syn ... nt) and CC-CP2 (KOH as precipitant), respectively."
5502,10.1016/j.cej.2011.06.041,precipitation_ceramic_synthesis,The chemical co-precipitation method was used to s ... f 5 K min-1 for 8 h to obtain single spinel phase.
5503,10.1016/j.fuproc.2015.07.024,precipitation_ceramic_synthesis,The different hexaaluminates were prepared by a co ... 19 and the Ni-2 catalyst is a Ba1Ni0.88Al11.12O19.
5504,10.1016/j.jpcs.2003.08.031,precipitation_ceramic_synthesis,"The Zn2Al-LDHs containing organic UV absorbing ani ... for several times, and dried at 100 degC for 18 h."
5505,10.1016/j.cej.2013.07.020,precipitation_ceramic_synthesis,"Unless otherwise specified, all the reagents used  ... t 400 degC for 6 h to yield yellow color compound."
5506,10.1002/anie.201106702,precipitation_ceramic_synthesis,"The catalysts were prepared by a co-precipitation  ...  (denoted as Ir/Fe-C2 and Ir/Fe-C4, respectively)."
5507,10.1016/j.micromeso.2008.02.032,precipitation_ceramic_synthesis,FeLDH: Iron containing layered double hydroxide wa ... at 723 K for 7 h with a heating rate of 8 K min-1.
5508,10.1016/j.apcata.2004.08.013,precipitation_ceramic_synthesis,Precipitation was carried out for CuO/CeO2 as an e ... was reduced by NaBH4 in the co-precipitation step.
5509,10.1016/j.jcis.2004.11.049,precipitation_ceramic_synthesis,"The Cu0.15Ce0.85O2-y mixed oxide sample was synthe ... ole fractions of copper and cerium, respectively)."
5510,10.1016/j.jallcom.2008.01.152,precipitation_ceramic_synthesis,The strontium ferrite particles were prepared by c ... t was heated for 2 h in air condition at 800 degC.
5511,10.1016/j.cattod.2004.06.040,precipitation_ceramic_synthesis,"For comparison, a CuO/CeO2 catalyst was prepared b ... This procedure gave the catalyst as CuO/CeO2 (CP)."
5512,10.1016/j.matlet.2015.03.133,precipitation_ceramic_synthesis,"The Mn-Fe precursor was synthesized by a chemical  ... Finally, LiMn1/3Fe2/3PO4/C composite was obtained."
5513,10.1016/j.apsusc.2013.04.086,precipitation_ceramic_synthesis,The Cu-Fe-NO3-LDH with the experimental Cu2+/Fe3+  ... th deionized water and dried at 343 K in a vacuum.
5514,10.1016/j.materresbull.2006.04.020,precipitation_ceramic_synthesis,Bimetallic oxide precursors were prepared by the c ... A powder precursor was obtained after calcination.
5515,10.1016/j.mseb.2007.04.004,precipitation_ceramic_synthesis,Pd/α-Fe2O3 powders were prepared by a coprecipitat ... nd 3.0 wt% Pd-doped α-Fe2O3 powders were obtained.
5516,10.1016/j.apcatb.2008.04.024,precipitation_ceramic_synthesis,The CuO-CeO2 mixed oxide was prepared by co-precip ... as calcined at 700 degC under flowing air for 4 h.
5517,10.1016/j.cej.2016.02.020,precipitation_ceramic_synthesis,The MgFe2O4 samples were synthesized by chemical c ... M1 and M2 individually (NaOH: M1 and NH3*H2O: M2).
5518,10.1016/j.jssc.2003.10.010,precipitation_ceramic_synthesis,"The molybdenum-containing vanadium antimonates wer ... orrespond to the pure vanadium antimonate, to Mo4."
5519,10.1016/j.cej.2015.03.009,precipitation_ceramic_synthesis,The Mg3Al-CO3 HTs were prepared by co-precipitatio ... tes (HTs) in a muffle furnace at 450 degC for 2 h.
5520,10.1016/j.apsusc.2017.04.018,precipitation_ceramic_synthesis,A series of Fe-Ce mixed oxides were synthesized by ... nt temperatures in ambient air were also prepared.
5521,10.1016/j.jssc.2006.03.029,precipitation_ceramic_synthesis,Conventional synthesis of LDH by coprecipitation w ...  in a desiccator at room temperature under vacuum.
5522,10.1016/j.jcat.2011.05.026,precipitation_ceramic_synthesis,Mg-Al HT (molar ratio 2:1) was prepared by the sta ...  meixnerite was confirmed by 27Al-MAS-NMR and DRX.
5523,10.1016/j.mseb.2004.04.009,precipitation_ceramic_synthesis,Nanocrystalline NiCuZn ferrite particles were synt ... pe and sintered between 800 and 1000 degC for 2 h.
5524,10.1016/j.cej.2012.01.112,precipitation_ceramic_synthesis,"Methyl orange (C14H14N3NaO3S, abbreviated as MO) a ... gNiAl-CO3 in a muffle furnace at 500 degC for 4 h."
5525,10.1016/j.solidstatesciences.2012.10.008,precipitation_ceramic_synthesis,The sebacate pillared LDH was prepared by a co-pre ... bacate pillared Zn-Al-NO3 LDH (SC-LDH) sol sample.
5526,10.1016/j.matchemphys.2013.03.015,precipitation_ceramic_synthesis,Different Mg-Al-CO3 LDH samples were synthesized b ... water for three times and dried in air at 60 degC.
5527,10.1016/j.apcatb.2010.11.001,precipitation_ceramic_synthesis,Various spinel-type CuxMg1-xAl2O4 (0 <= x < 1) cat ... xMg1-xAl2O4 where x was the ratio of Cu/(Mg + Cu).
5528,10.1016/j.cej.2010.08.083,precipitation_ceramic_synthesis,"The cerium-copper oxide (CeCu, 10 wt.% CuO) was pr ...  60 degC and finally calcined at 300 degC for 2 h."
5529,10.1016/j.jcat.2015.11.020,precipitation_ceramic_synthesis,Mg-Al HTs (molar ratio 2:1) were prepared by the c ... decarbonated water and sonication for 30 min [10].
5530,10.1016/j.fuel.2014.10.004,precipitation_ceramic_synthesis,The sorbents were prepared using a co-precipitatio ... l of the samples were ground to a 40-60 mesh size.
5531,10.1016/j.apcatb.2006.01.021,precipitation_ceramic_synthesis,"Mg-Al hydrotalcite (molar Mg/Al ratio = 3) was pre ... , yielding the as-synthesized hydrotalcite (HTAS)."
5532,10.1016/j.jcat.2013.01.001,precipitation_ceramic_synthesis,"CeO2 was synthesized by the urea gelation/coprecip ... for 12 h, and calcined in air at 400 degC for 4 h."
5533,10.1016/j.electacta.2013.08.156,precipitation_ceramic_synthesis,La2O3-doped ZnO was prepared via a simple calcinat ... e powder. The weight ratio of La2O3 to ZnO is 10%.
5534,10.1016/j.ijhydene.2010.08.091,precipitation_ceramic_synthesis,MgAl2O4 support was prepared by using co-precipita ...  Ni/MgAl2O4 (MgO content was theoretically 25.5%).
5535,10.1016/j.polymdegradstab.2013.01.007,precipitation_ceramic_synthesis,"Pure metal oxides were synthesised by a simple pre ... 00 degC for 8 h, and calcined at 600 degC for 4 h."
5536,10.1016/j.fuproc.2014.05.021,precipitation_ceramic_synthesis,The Al-Ca hydrotalcite support was prepared with A ... esiccator for future use (expressed as Al-Ca-550).
5537,10.1016/j.renene.2015.03.051,precipitation_ceramic_synthesis,The mixed oxide of zirconium and titanium (Zr(OH)4 ...  24 h to obtain a white powder of Zr(OH)4-Ti(OH)4.
5538,10.1016/j.jallcom.2010.04.058,precipitation_ceramic_synthesis,"The nanoparticles of Zn1-XMXS (M = Ni or Cu, X = 0 ... toclave at the temperature of 100 degC within 2 h."
5539,10.1016/j.solidstatesciences.2008.08.003,precipitation_ceramic_synthesis,"Molybdate pillared hydrotalcite (HT-MoO42-) was pr ... ith distilled water, and dried at 75 degC for 8 h."
5540,10.1016/j.cej.2014.07.007,precipitation_ceramic_synthesis,All catalysts were prepared by co-precipitation me ...  mixed solution used for the catalyst preparation.
5541,10.1016/j.micromeso.2004.04.004,precipitation_ceramic_synthesis,The LDH precursors with varying Mg:Al:Ti atomic ra ... g rate of 5 degC/min and used for further studies.
5542,10.1016/j.jnoncrysol.2010.10.019,precipitation_ceramic_synthesis,The undoped and La doped SnO2 powders were synthes ... e grinded and calcined in air at 400 degC for 1 h.
5543,10.1111/j.1744-7402.2008.02351.x,precipitation_ceramic_synthesis,The raw materials used were commercially available ... eratures for 4 h with a heating rate of 300degC/h.
5544,10.1016/j.apcata.2006.02.024,precipitation_ceramic_synthesis,"The Ni-Mg-Al catalysts were prepared by a continuo ... t different temperatures (400, 600, and 800 degC)."
5545,10.1016/j.spmi.2014.10.011,precipitation_ceramic_synthesis,"Fe3O4 NPs were synthesized by a sample chemical co ... dual salts, and finally dried at 60 degC for 24 h."
5546,10.1016/j.elecom.2015.11.004,precipitation_ceramic_synthesis,Thin LDH nanosheets were synthesized in two steps  ... 5 min and dried at 80 degC under vacuum condition.
5547,10.1016/j.apcatb.2015.05.042,precipitation_ceramic_synthesis,"A hydrotalcite-like compound containing Ni, Mg and ... 66/25 and the amount of Ni corresponded to 12 wt%."
5548,10.1016/j.molcata.2006.06.022,precipitation_ceramic_synthesis,Bismuth molybdate catalysts were prepared by a co- ... C for 5 h to yield the bismuth molybdate catalyst.
5549,10.1016/j.jssc.2013.04.007,precipitation_ceramic_synthesis,The pristine Mg3Al-NO3 LDHs were synthesized by th ... was [Mg0.74Al0.26(OH)2](NO3)0.20(CO3)0.03*0.54H2O.
5550,10.1016/j.jcat.2014.08.011,precipitation_ceramic_synthesis,"The Ir/Fe(OH)x catalyst was prepared by a co-preci ... re denoted as Ir/Fe-C2 and Ir/Fe-C4, respectively."
5551,10.1016/j.apcata.2009.12.008,precipitation_ceramic_synthesis,The synthesis of HAP [Ca10(PO4)6(OH)2] was carried ... calcined in air at 900 degC for 30 min before use.
5552,10.1016/j.apcata.2009.04.048,precipitation_ceramic_synthesis,"The catalysts were prepared by co-precipitation of ...  at 350 degC for 30 min, then at 500 degC for 1 h."
5553,10.1016/j.apenergy.2017.02.059,precipitation_ceramic_synthesis,The co-precipitation method involved dissolving Cu ... powder and sieved to a particle size below 125 μm.
5554,10.1016/j.jmmm.2009.10.027,precipitation_ceramic_synthesis,"Ferrite nanoparticles Li0.1(Ni1-xZnx)Fe2.1O4 (x=0, ... ft inside to be slowly cooled to room temperature."
5555,10.1016/j.apsusc.2012.10.131,precipitation_ceramic_synthesis,"Magnetic nanoparticles were prepared by chemical c ...  water, and was diluted to be solid content of 2%."
5556,10.1016/j.cej.2010.03.080,precipitation_ceramic_synthesis,CoFe2O4 magnetic particles were synthesized via co ... yield of 2.5 g of magnetic particles was obtained.
5557,10.1016/j.solidstatesciences.2013.01.009,precipitation_ceramic_synthesis,"For comparison purposes, we also prepared monoclin ... 3 h. We denoted the obtained sample as BiVO4-bulk."
5558,10.1016/j.renene.2013.07.008,precipitation_ceramic_synthesis,Ce(1-x)Zr(x)O2 catalysts were prepared by a co-pre ... (x)O2 catalysts were calcined at 500 degC for 6 h.
5559,10.1016/j.ijhydene.2014.06.103,precipitation_ceramic_synthesis,The Gd0.1Ce0.9O1.95 (GDC) powders were prepared by ... pitates were calcined at 700 and 900 degC for 2 h.
5560,10.1016/j.cej.2011.02.075,precipitation_ceramic_synthesis,LDH containing carbonate as the interlayer anion w ... g the LDH in a muffle furnace at 450 degC for 4 h.
5561,10.1016/j.ijhydene.2012.08.055,precipitation_ceramic_synthesis,A series of CexZr1-xO2-based Cu catalysts was prep ... calcined at 600 degC for 4 h at 5 degC/min in air.
5562,10.1016/j.matchemphys.2016.07.047,precipitation_ceramic_synthesis,"All chemical reagents were analytical grade and us ... ed water for 6 min, and dried at 70 degC for 12 h."
5563,10.1016/j.apcatb.2016.03.014,precipitation_ceramic_synthesis,The Cu/ZnO/ZrO2 catalysts with the mole ratio of C ...  denoted as CZZ-x (x is the NaBH4/Cu molar ratio).
5564,10.1016/j.electacta.2008.03.066,precipitation_ceramic_synthesis,"As a contrast to the two-step drying method, Ni1/3 ... d dried at 120 degC for 2 h in vacuum drying oven."
5565,10.1016/j.molcata.2010.03.018,precipitation_ceramic_synthesis,CaO-ZrO2 solid solution was prepared by co-precipi ... the same as those reported in the literature [42].
5566,10.1016/j.jeurceramsoc.2005.06.021,precipitation_ceramic_synthesis,The CS4/LDHs was prepared by the coprecipitation m ... ater and dried at 40 degC for 24 h in vacuum oven.
5567,10.1016/j.ssi.2004.04.027,precipitation_ceramic_synthesis,The HT phase with the composition of Mg0.74Al0.26( ...  (200-600 degC) for 5 h prior to characterization.
5568,10.1016/j.electacta.2011.11.109,precipitation_ceramic_synthesis,ITO nanoparticles were synthesized by a coprecipit ... er was obtained after grinding in an agate mortar.
5569,10.1016/j.elecom.2008.08.023,precipitation_ceramic_synthesis,The Ce0.8Sm0.2O1.9 (SDC) was synthesized by carbon ... a2CO3 composite with Na2CO3 weight content of 20%.
5570,10.1016/j.cattod.2016.02.061,precipitation_ceramic_synthesis,CeSiOx catalyst support was synthesized by co-prec ... urnace. The nominal CeO2:SiO2 weight ratio is 8.6.
5571,10.1016/j.susc.2015.11.010,precipitation_ceramic_synthesis,A catalyst was also prepared using a conventional  ... he final iron molybdate catalyst with Fe:Mo 1:2.2.
5572,10.1016/j.apcatb.2007.01.008,precipitation_ceramic_synthesis,The catalysts were synthesized by the coprecipitat ... nMx where M was Fe or Ni and x was the aging time.
5573,10.1007/s10008-014-2651-4,precipitation_ceramic_synthesis,"The modification of Lu(OH)3 on a layered double hy ... 8, which is employed as a reference in this study."
5574,10.1016/j.actamat.2005.10.004,precipitation_ceramic_synthesis,The synthesis of Ce0.8Sm0.2O1.9 (SDC) by the carbo ... d calcined at 600 degC in air for 2 h to form SDC.
5575,10.1016/j.cattod.2015.06.029,precipitation_ceramic_synthesis,BiMoCex catalysts (x = 0-0.4) were prepared by con ... re x is the molar ratio of cerium in the catalyst.
5576,10.1016/j.jpowsour.2014.10.196,precipitation_ceramic_synthesis,"Materials synthesis: FeNiHCF was precipitated by a ... ed water, and dried in vacuum at 90 degC for 20 h."
5577,10.1016/j.jpowsour.2014.11.080,precipitation_ceramic_synthesis,"Fe0.6Mn0.4C2O4*2H2O was prepared by co-precipitati ... es, then dried in vacuum oven at 70 degC for 12 h."
5578,10.1016/j.apcatb.2007.12.007,precipitation_ceramic_synthesis,MnOx-CeO2 mixed oxides with Mn/(Mn + Ce) molar rat ... 3 K for 12 h and calcined at 773 K for 6 h in air.
5579,10.1016/j.matlet.2010.07.011,precipitation_ceramic_synthesis,All chemicals used were of analytical grade and pu ... inally dried in a vacuum oven at 60 degC for 12 h.
5580,10.1016/j.apcatb.2010.09.026,precipitation_ceramic_synthesis,"CZ and La modified CZ (CZL) supports were prepared ... es are referred to as CZa and CZLxa, respectively."
5581,10.1016/j.apcata.2005.06.007,precipitation_ceramic_synthesis,"To prepare synthetic hydrotalcite, we first dissol ... t 500 degC for 16 h to produce MgAlOx mixed oxide."
5582,10.1016/j.apcatb.2010.10.008,precipitation_ceramic_synthesis,"A range of Au/CuMnOx catalysts were prepared by a  ... d at 300, 400 and 500 degC in static air for 16 h."
5583,10.1016/j.cej.2008.01.016,precipitation_ceramic_synthesis,"The MnOx-CeO2 mixed oxide (Mn/(Mn + Ce) = 0.5, mol ... 3 K for 12 h and calcined at 773 K for 6 h in air."
5584,10.1016/j.carbon.2009.09.062,precipitation_ceramic_synthesis,Monodisperse CoFe2O4 magnetic nanoparticles with d ... es were dried in a vacuum oven at 50 degC for 3 h.
5585,10.1016/j.chemosphere.2007.05.009,precipitation_ceramic_synthesis,All reagents were purchased from Kanto Chemical (T ... d with the chemical composition Mg0.80Al0.20O1.10.
5586,10.1016/j.electacta.2014.10.093,precipitation_ceramic_synthesis,The layered oxide LiNi0.8Co0.1Mn0.1O2 powders were ...  heated at 750 degC for 15 h under flowing oxygen.
5587,10.1016/j.cattod.2007.06.038,precipitation_ceramic_synthesis,Ni/ZnO samples were synthesized by co-precipitatio ... and passivated in the same way as Ni/SiO2 samples.
5588,10.1016/j.apcata.2003.09.028,precipitation_ceramic_synthesis,The gold catalysts were prepared by co-precipitati ... t the corresponding temperature continued for 2 h.
5589,10.1016/j.susc.2015.12.011,precipitation_ceramic_synthesis,"NiFe2O4 catalyst was synthesized with a co-precipi ... 4 h, by which NiFe2O4 nanoparticles were prepared."
5590,10.1016/j.matlet.2014.08.065,precipitation_ceramic_synthesis,"Nd2-xZr2+xO7+x/2 (x=0, 0.1, 0.2, 0.3, 0.4, 0.5) po ...  materials for mechanical properties measurements."
5591,10.1016/j.apcatb.2012.08.020,precipitation_ceramic_synthesis,CeO2-Al2O3 catalysts were prepared by a co-precipi ...  Al2O3 and CeO2 were prepared in a similar manner.
5592,10.1016/j.apcata.2009.04.004,precipitation_ceramic_synthesis,"The Co-Mn-Al LDH precursor was prepared by copreci ... as 0K, i.e., parent (non-modified) Co4MnAl sample."
5593,10.1016/j.elecom.2010.12.019,precipitation_ceramic_synthesis,The Ce0.9Gd0.1O2-δ (GDC) was synthesized by carbon ... nal composition in weight ratio of 40LiNiO2-60GDC.
5594,10.1016/j.jcat.2004.12.007,precipitation_ceramic_synthesis,The CuO-ZnO-Al2O3 precursor (Cu:Zn:Al = 60:30:10 a ... ned at 350 degC in flowing air for 6 h (catalyst).
5595,10.1016/j.matlet.2011.02.034,precipitation_ceramic_synthesis,The Y3 - XGdXFe5O12system was prepared by a revers ... C to 1200 degC for 1 h in ambient air [5] and [8].
5596,10.1016/j.matchemphys.2012.02.007,precipitation_ceramic_synthesis,Fig. 1 shows the block diagram of coprecipitation  ... are reported in our previous articles [7] and [8].
5597,10.1016/j.matlet.2005.12.129,precipitation_ceramic_synthesis,Powders of nanocrystalline ZrO2-Y2O3-Al2O3 were sy ... posite oxides in the subsequent characterizations.
5598,10.1016/j.jcat.2010.07.014,precipitation_ceramic_synthesis,The Pd/Fe3O4 catalyst was prepared by the co-preci ... . The as-reduced catalyst was denoted as Pd/Fe3O4.
5599,10.1016/j.apcatb.2015.04.042,precipitation_ceramic_synthesis,"The SnO2, CeO2 and Sn1-xCexO2 (x=0.1, 0.3, 0.5, 0. ... eoretical molar proportion of Ce to substitute Sn."
5600,10.1016/j.ijhydene.2015.06.170,precipitation_ceramic_synthesis,The conventional coprecipitation method was employ ... ir atmosphere with the heating rate of 5 degC/min.
5601,10.1016/j.jallcom.2014.02.034,precipitation_ceramic_synthesis,"For comparison, the synthesis of (Ni0.25Mn0.75)CO3 ... 1.5O4 were similar to the ones as mentioned above."
